logRGO,IRGO,si,Isi,logRI,IRI,logK,IK,id,year,logL,IL,export,import,sizek,adv,hiwag,wcbc,RGO,RVA,logRVA,IRVA,L,K,RI
,0,,0,,0,,0,24371,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24371,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24371,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24371,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24371,86,,0,,,,,,1,,,,0,,,
7.9617534,1,-.199397,1,7.7519946,1,,0,24371,87,2.5404212,1,0,1,,1,1,0,2869.1001,542.89221,6.2969108,1,12.685013,,2326.208
8.2060843,1,-.4981235,1,7.6838765,1,,0,24371,88,2.8555536,1,0,1,,1,0,1,3663.1699,1490.1433,7.3066278,1,17.38406,,2173.0266
8.5385675,1,-.046089642,1,8.48563,1,,0,24371,89,2.9398224,1,0,1,,1,1,1,5108.0181,263.37305,5.5735712,1,18.912487,,4844.645
8.2929058,1,-.064402729,1,8.2239571,1,,0,24371,90,3.0439711,1,0,1,,1,0,1,3995.4272,266.19727,5.5842376,1,20.988426,,3729.23
,0,,0,,0,,0,24371,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24372,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24372,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24372,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24372,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24372,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24372,86,,0,,,,,,1,,,,0,,,
7.6743073,1,.040446863,1,7.7115855,1,,0,24372,87,2.5758266,1,0,1,,1,1,0,2152.3318,,,0,13.142176,,2234.0815
7.6173482,1,-.13940807,1,7.4727015,1,,0,24372,88,2.5891333,1,0,1,,1,1,0,2033.1631,273.80997,5.6124344,1,13.318224,,1759.3531
7.6365972,1,-.11161577,1,7.5213389,1,,0,24372,89,2.8977962,1,0,1,,1,1,1,2072.6794,225.64063,5.4189434,1,18.134138,,1847.0388
7.3087592,1,.0076483511,1,7.313807,1,,0,24372,90,2.9872639,1,0,1,,1,0,1,1493.323,,,0,19.831347,,1500.8798
7.8706403,1,-.14183158,1,7.7271266,1,,0,24372,91,2.7530031,1,0,1,,1,1,1,2619.2417,350.16797,5.8584132,1,15.689678,,2269.0737
,0,,0,,0,,0,24373,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24373,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24373,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24373,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24373,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24373,86,,0,,,,,,1,,,,0,,,
7.6584401,1,-1.2382901,1,6.425385,1,,0,24373,87,2.9431102,1,0,0,,1,1,1,2118.4497,1501.1309,7.3139739,1,18.97477,,617.31873
9.7602301,1,-.2172572,1,9.5452147,1,,0,24373,88,2.9855394,1,1,0,,1,1,1,17330.611,3352.9702,8.1176023,1,19.797178,,13977.641
11.023454,1,-.68843877,1,10.337698,1,,0,24373,89,3.1803916,1,1,0,,1,1,0,61294.992,30420.145,10.322861,1,24.056171,,30874.85
11.163938,1,-.16029216,1,11.004578,1,,0,24373,90,2.9982893,1,1,0,,1,1,1,70540.156,10391.325,9.2487268,1,20.051208,,60148.832
11.399244,1,-.1656909,1,11.233875,1,,0,24373,91,3.1463068,1,1,0,,1,1,1,89254.188,13604.057,9.5181236,1,23.250038,,75650.133
,0,,0,,0,,0,24374,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,86,,0,,,,,,1,,,,0,,,
6.8980746,1,-1.36936,1,5.6881328,1,,0,24374,87,2.4152977,1,0,0,,0,0,1,990.36603,695.02441,6.5439467,1,11.193104,,295.34161
,0,,0,,0,,0,24374,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24374,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24375,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24375,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24375,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24375,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24375,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24375,86,,0,,,,,,1,,,,0,,,
9.4335623,1,-.11553986,1,9.303133,1,,0,24375,87,3.4338899,1,0,1,,1,0,1,12500.974,1528.6312,7.332128,1,30.996983,,10972.342
9.7868338,1,-.15319462,1,9.6293583,1,,0,24375,88,3.2623768,1,0,1,,1,0,1,17797.863,2593.1907,7.8606439,1,26.111525,,15204.674
9.5525084,1,-.23143071,1,9.3188372,1,,0,24375,89,2.4919081,1,0,1,,1,1,1,14079.964,2933.9585,7.9841075,1,12.084311,,11146.006
9.290534,1,-.22765961,1,9.0617189,1,,0,24375,90,2.2431734,1,0,0,,1,1,1,10834.966,2216.0149,7.7034659,1,9.4231863,,8618.9512
8.6360931,1,-.17489973,1,8.4598169,1,,0,24375,91,1.5507649,1,0,0,,1,1,1,5631.2861,910.09216,6.8135457,1,4.7150755,,4721.1938
,0,,0,,0,,0,24376,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24376,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24376,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24376,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24376,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24376,86,,0,,,,,,1,,,,0,,,
7.5353141,1,-.91318685,1,6.618957,1,,0,24376,87,1.757259,1,0,0,,1,0,0,1873.0332,1123.8699,7.0245328,1,5.7965274,,749.16333
7.9058995,1,-.12773822,1,7.7758965,1,,0,24376,88,2.7607334,1,1,0,,1,1,0,2713.241,330.76288,5.8014016,1,15.811435,,2382.478
8.726429,1,-.24626645,1,8.4787045,1,,0,24376,89,2.2917676,1,1,0,,1,1,0,6163.6777,1352.4672,7.2096858,1,9.8924084,,4811.2104
9.0360107,1,-.58184284,1,8.4527664,1,,0,24376,90,2.7970302,1,1,0,,1,1,0,8400.1963,3712.1765,8.2193737,1,16.395882,,4688.0195
9.0951309,1,-.64260602,1,8.4495678,1,,0,24376,91,2.8379598,1,1,1,,1,1,0,8911.7871,4238.7378,8.3520212,1,17.080879,,4673.0488
,0,,0,,0,,0,24377,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24377,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24377,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24377,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24377,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24377,86,,0,,,,,,1,,,,0,,,
6.1079412,1,-.40760168,1,5.7012839,1,,0,24377,87,2.3025851,1,0,0,,1,0,0,449.41229,150.16092,5.0117073,1,10,,299.2514
6.0812163,1,-.42202452,1,5.6587939,1,,0,24377,88,2.4669006,1,0,0,,0,0,0,437.56113,150.75859,5.0156798,1,11.785862,,286.80255
6.0618339,1,-.44225761,1,5.6198831,1,,0,24377,89,2.4608374,1,0,0,,0,0,0,429.16162,153.30444,5.0324259,1,11.714617,,275.85718
6.0524993,1,-.43986443,1,5.6153092,1,,0,24377,90,2.4477737,1,0,0,,1,0,0,425.17438,150.57602,5.0144682,1,11.562575,,274.59833
6.2318416,1,-.58726048,1,5.6424346,1,,0,24377,91,2.5574865,1,0,0,,1,0,0,508.69122,226.54233,5.4229317,1,12.903343,,282.14886
,0,,0,,0,,0,24378,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,86,,0,,,,,,1,,,,0,,,
5.9815383,1,-.61269516,1,5.3758745,1,,0,24378,87,1.8881513,1,0,0,,1,1,1,396.04913,179.92033,5.1925139,1,6.6071429,,216.12881
,0,,0,,0,,0,24378,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24378,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,86,,0,,,,,,1,,,,0,,,
6.0697656,1,-.36042961,1,5.6894436,1,,0,24379,87,2.249661,1,0,0,,1,0,1,432.57925,136.85027,4.9188871,1,9.484519,,295.72897
6.0185552,1,-.35987642,1,5.6456561,1,,0,24379,88,2.2525542,1,0,0,,1,0,1,410.98428,127.92513,4.8514452,1,9.5120001,,283.05914
6.0698762,1,-.35876125,1,5.7039447,1,,0,24379,89,2.2352793,1,0,0,,1,0,1,432.6272,132.57857,4.8871756,1,9.3490934,,300.04865
,0,,0,,0,,0,24379,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24379,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24380,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24380,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24380,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24380,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24380,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24380,86,,0,,,,,,1,,,,0,,,
6.3829017,1,-.33677366,1,6.0595269,1,,0,24380,87,2.5109267,1,0,0,,1,0,0,591.64197,163.46924,5.0966249,1,12.316339,,428.17276
6.4825692,1,-.2518158,1,6.2261825,1,,0,24380,88,2.1700084,1,0,0,,1,1,0,653.64825,147.82755,4.9960461,1,8.758357,,505.82071
6.6940818,1,-.34910166,1,6.3413062,1,,0,24380,89,2.381108,1,0,0,,0,0,0,807.61206,240.07486,5.4809508,1,10.816881,,567.53723
6.7715554,1,-.36890221,1,6.3963809,1,,0,24380,90,,0,0,0,,1,,0,872.66815,272.99707,5.6094608,1,,,599.67108
6.8614526,1,-.32913098,1,6.5248847,1,,0,24380,91,2.8343763,1,0,0,,1,0,0,954.75311,272.85214,5.6089301,1,17.019783,,681.901
,0,,0,,0,,0,24381,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24381,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24381,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24381,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24381,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24381,86,,0,,,,,,1,,,,0,,,
5.5866594,1,-.43162447,1,5.145875,1,,0,24381,87,2.4746239,1,0,0,,0,0,1,266.84277,95.121078,4.5551505,1,11.877238,,171.72169
5.637094,1,-.51122564,1,5.1198478,1,,0,24381,88,2.0707302,1,0,0,,1,0,1,280.646,113.33611,4.7303576,1,7.9306121,,167.30989
5.6276178,1,-.43917981,1,5.1849642,1,,0,24381,89,1.9383996,1,0,0,,1,0,1,277.99908,99.43203,4.5994744,1,6.9476228,,178.56706
5.6565127,1,-.46921355,1,5.1848359,1,,0,24381,90,2.058006,1,0,0,,1,0,1,286.14905,107.60492,4.6784663,1,7.8303404,,178.54413
,0,,0,,0,,0,24381,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24382,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24382,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24382,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24382,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24382,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24382,86,,0,,,,,,1,,,,0,,,
6.4000173,1,-.52446097,1,5.8768315,1,,0,24382,87,2.3797615,1,0,0,,1,0,0,601.85529,245.17786,5.5019836,1,10.802325,,356.67743
6.4359469,1,-.54617274,1,5.8904204,1,,0,24382,88,2.8592346,1,0,0,,1,0,0,623.87292,262.31555,5.5695481,1,17.448168,,361.55734
6.4533925,1,-.48947468,1,5.9654517,1,,0,24382,89,2.3084323,1,0,0,,1,0,0,634.85248,245.12341,5.5017619,1,10.058643,,389.72906
6.9956965,1,-.6763134,1,6.3221593,1,,0,24382,90,2.385896,1,0,0,,1,0,0,1091.924,535.1499,6.2825465,1,10.868797,,556.77405
7.0704122,1,-.69735354,1,6.3725686,1,,0,24382,91,2.7922699,1,0,0,,1,0,0,1176.6324,591.07263,6.3819385,1,16.31802,,585.55975
,0,,0,,0,,0,24383,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24383,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24383,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24383,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24383,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24383,86,,0,,,,,,1,,,,0,,,
6.4203258,1,-.29948235,1,6.099113,1,,0,24383,87,2.4612894,1,0,0,,1,0,0,614.20313,168.74068,5.1283631,1,11.719913,,445.46246
6.4292121,1,-.26861143,1,6.1299005,1,,0,24383,88,2.4618766,1,0,0,,1,0,0,619.68542,160.29517,5.0770168,1,11.726799,,459.39023
5.9843593,1,-.3629635,1,5.6744828,1,,0,24383,89,2.3986981,1,0,0,,1,0,0,397.16788,105.8302,4.6618357,1,11.008834,,291.33768
6.1603541,1,-.37703919,1,5.8074641,1,,0,24383,90,2.5666873,1,0,0,,1,0,0,473.59601,140.82173,4.9474945,1,13.022614,,332.77426
6.2612653,1,-.3299025,1,5.9067569,1,,0,24383,91,2.406122,1,0,0,,1,0,0,523.88159,156.36942,5.0522213,1,11.090868,,367.51218
,0,,0,,0,,0,24384,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24384,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24384,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24384,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24384,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24384,86,,0,,,,,,1,,,,0,,,
6.6113563,1,-.51788861,1,6.0950418,1,,0,24384,87,2.5839386,1,0,0,,1,0,0,743.4906,299.83783,5.7032418,1,13.249218,,443.65274
6.4917665,1,-.3313435,1,6.1620231,1,,0,24384,88,2.4655604,1,0,0,,1,0,0,659.6875,185.30054,5.2219791,1,11.770078,,474.38696
6.5263505,1,-.54161257,1,5.9873214,1,,0,24384,89,2.2981534,1,0,0,,1,0,1,682.90173,284.55557,5.6509285,1,9.9557819,,398.34613
6.21668,1,-.4488101,1,5.7706466,1,,0,24384,90,2.1972625,1,0,0,,1,0,0,501.03705,180.29214,5.1945786,1,9.0003424,,320.74493
6.2259088,1,-.38299495,1,5.8428311,1,,0,24384,91,2.2147543,1,0,0,,1,0,0,505.68219,160.92807,5.0809574,1,9.1591587,,344.75409
,0,,0,,0,,0,24385,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24385,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24385,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24385,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24385,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24385,86,,0,,,,,,1,,,,0,,,
5.3939562,1,-.74570131,1,4.6203136,1,,0,24385,87,2.2083726,1,0,0,,1,0,1,220.07234,118.54646,4.7753048,1,9.100894,,101.52589
5.3559141,1,-.70574105,1,4.6305976,1,,0,24385,88,2.2016747,1,0,0,,1,0,1,211.85754,109.2822,4.6939335,1,9.0401411,,102.57534
5.4746709,1,-.70728171,1,4.7551398,1,,0,24385,89,2.1101718,1,0,0,,1,1,1,238.57195,122.39203,4.807229,1,8.2496576,,116.17992
,0,,0,,0,,0,24385,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24385,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,86,,0,,,,,,1,,,,0,,,
6.1274686,1,-.43785113,1,5.6898003,1,,0,24386,87,2.0794415,1,0,0,,1,0,0,458.27466,162.44006,5.0903091,1,8,,295.83459
,0,,0,,0,,0,24386,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24386,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24387,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24387,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24387,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24387,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24387,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24387,86,,0,,,,,,1,,,,0,,,
6.1050506,1,-.41269648,1,5.7139306,1,,0,24387,87,2.1972246,1,0,0,,1,0,0,448.11539,145.05545,4.9771161,1,9,,303.05994
6.4069276,1,-.43115687,1,5.9833617,1,,0,24387,88,1.7917595,1,0,0,,1,0,1,606.02869,209.25679,5.3435621,1,6,,396.77191
6.9089198,1,-.25839391,1,6.6547198,1,,0,24387,89,1.9459101,1,0,0,,1,0,0,1001.165,224.72437,5.4148746,1,7,,776.44067
6.7377276,1,-.26268634,1,6.4798875,1,,0,24387,90,2.1972246,1,0,0,,1,0,0,843.64124,191.7439,5.2561607,1,9,,651.89734
6.8410764,1,-.37878343,1,6.4616227,1,,0,24387,91,2.3935084,1,0,0,,1,0,0,935.49542,295.39618,5.6883173,1,10.951851,,640.09924
,0,,0,,0,,0,24388,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,86,,0,,,,,,1,,,,0,,,
5.7329688,1,-.95163512,1,4.8055792,1,,0,24388,87,2.3093741,1,0,0,,1,0,0,308.88483,186.69461,5.2294741,1,10.06812,,122.19022
,0,,0,,0,,0,24388,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24388,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,86,,0,,,,,,1,,,,0,,,
5.4259734,1,-.074016534,1,5.3404613,1,,0,24389,87,1.6094379,1,0,0,,0,0,1,227.23245,18.62356,2.9244275,1,5,,208.60889
5.3698215,1,-.2911818,1,5.0643978,1,,0,24389,88,1.6094379,1,0,0,,0,0,1,214.82454,56.53944,4.0349383,1,5,,158.2851
,0,,0,,0,,0,24389,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24389,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24390,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24390,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24390,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24390,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24390,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24390,86,,0,,,,,,1,,,,0,,,
9.452117,1,-.48340374,1,,0,,0,24390,87,5.2108397,1,0,0,,0,1,0,12735.096,,,0,183.24791,,
9.5839949,1,-.27157444,1,,0,,0,24390,88,5.2996831,1,0,0,,0,1,0,14530.338,,,0,200.27328,,
9.7120466,1,-.41455525,1,9.2974892,1,,0,24390,89,5.1689348,1,0,0,,0,1,0,16515.355,5604.7666,8.6313734,1,175.72757,,10910.59
9.6962719,1,-.54472482,1,9.1515455,1,,0,24390,90,5.1281796,1,0,0,,0,1,0,16256.875,6827.8774,8.8287697,1,168.70967,,9428.998
9.6633396,1,-.53563434,1,9.1277046,1,,0,24390,91,5.1421356,1,0,0,,0,1,0,15730.227,6523.3682,8.7831469,1,171.08078,,9206.8584
,0,,0,,0,,0,24391,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24391,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24391,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24391,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24391,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24391,86,,0,,,,,,1,,,,0,,,
6.0953565,1,-.58374006,1,5.5142803,1,,0,24391,87,2.066021,1,0,0,,1,0,0,443.7923,195.58101,5.2759748,1,7.8933525,,248.21127
6.544271,1,-.72263336,1,5.8225923,1,,0,24391,88,1.7917595,1,0,0,,1,0,1,695.24963,357.40277,5.8788629,1,6,,337.84686
6.1248002,1,-.61090904,1,5.5160007,1,,0,24391,89,1.9459101,1,0,0,,1,0,0,457.05362,208.41495,5.3395309,1,7,,248.63867
6.0838599,1,-.48899162,1,5.5969992,1,,0,24391,90,2.3025851,1,0,0,,1,0,0,438.71942,169.1033,5.1305099,1,10,,269.61615
5.6998658,1,-.7043907,1,4.9954114,1,,0,24391,91,1.6094379,1,0,0,,0,1,0,298.82727,151.09355,5.017899,1,5,,147.73372
,0,,0,,0,,0,24392,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24392,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24392,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24392,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24392,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24392,86,,0,,,,,,1,,,,0,,,
6.4665742,1,-.44616374,1,6.01547,1,,0,24392,87,2.397737,1,0,0,,0,0,1,643.27594,233.55766,5.4534287,1,10.998259,,409.71826
5.8519101,1,-.35357776,1,5.4971056,1,,0,24392,88,2.3022416,1,0,0,,0,0,1,347.89835,103.91365,4.6435604,1,9.9965658,,243.9847
5.8686547,1,-.24738076,1,5.6251364,1,,0,24392,89,2.3031995,1,0,0,,0,0,1,353.77289,76.462746,4.3368034,1,10.006147,,277.31015
6.3472495,1,-.23143147,1,6.1125255,1,,0,24392,90,2.4849067,1,0,0,,1,0,1,570.92023,119.44273,4.7828369,1,12,,451.47748
6.1382327,1,-.30332628,1,5.8312001,1,,0,24392,91,2.4849067,1,0,0,,1,0,1,463.23419,122.46677,4.8078399,1,12,,340.7674
,0,,0,,0,,0,24393,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24393,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24393,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24393,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24393,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24393,86,,0,,,,,,1,,,,0,,,
7.0022149,1,-.44787404,1,6.5644326,1,,0,24393,87,2.9444389,1,0,0,,1,0,0,1099.0647,389.65543,5.9652629,1,19,,709.4093
7.156589,1,-.32181051,1,6.8291545,1,,0,24393,88,2.8630118,1,0,0,,1,0,0,1282.5293,358.12061,5.8808694,1,17.514198,,924.40869
7.128243,1,-.39174774,1,6.7396216,1,,0,24393,89,3.250227,1,0,0,,1,0,0,1246.6848,401.44434,5.995069,1,25.796192,,845.24054
7.0955529,1,-.35060945,1,6.7359529,1,,0,24393,90,3.3322563,1,0,0,,1,0,0,1206.5889,364.44296,5.8983703,1,28.001451,,842.14587
7.0385966,1,-.30808315,1,6.71382,1,,0,24393,91,3.4265223,1,0,0,,1,0,0,1139.7874,316.07608,5.7559829,1,30.769451,,823.7113
,0,,0,,0,,0,24394,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,86,,0,,,,,,1,,,,0,,,
6.0058017,1,-.47869763,1,5.5178123,1,,0,24394,87,2.2288585,1,0,0,,0,0,1,405.77609,156.68657,5.0542474,1,9.2892561,,249.08952
,0,,0,,0,,0,24394,88,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,89,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,90,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24394,91,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24395,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24395,82,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24395,83,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24395,84,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24395,85,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24395,86,,0,,,,,,1,,,,0,,,
7.6988587,1,-.48551542,1,7.2280412,1,,0,24395,87,3.4764431,1,0,0,,1,1,1,2205.8301,828.30878,6.7193856,1,32.344467,,1377.5212
7.934402,1,-.42333341,1,7.521174,1,,0,24395,88,3.5975692,1,0,0,,1,0,1,2791.688,944.95331,6.8511357,1,36.509384,,1846.7347
8.014576,1,-.28097406,1,7.7448468,1,,0,24395,89,3.5823493,1,0,0,,1,0,1,3024.7239,715.08478,6.5724015,1,35.95792,,2309.6392
8.0236912,1,-.24656342,1,7.778666,1,,0,24395,90,2.8158371,1,0,0,,1,1,1,3052.4214,663.33514,6.4972806,1,16.707155,,2389.0862
8.1230793,1,-.20715062,1,7.9185653,1,,0,24395,91,3.5152495,1,0,0,,1,0,1,3371.384,623.55798,6.4354415,1,33.624317,,2747.8259
,0,,0,,0,,0,24396,81,,0,,,,,,1,,,,0,,,
,0,,0,,0,,0,24396,82,,0,,,,,,1,,,,0,,,
